0,798,659,883,469,1112,1104,756,512
3919,0,3112,2193,1905,1989,2080,1992,2051
3140,1158,0,1888,1761,1507,2083,2238,1591
3963,1803,2283,0,1404,1849,1979,1938,1897
3632,2354,2351,2760,0,2575,2872,2722,2197
2187,1713,2214,1971,1440,0,1935,1882,1685
3110,1792,2141,1948,1374,1868,0,1891,1916
2523,1547,1431,1803,1211,1509,1644,0,1460
3942,2082,2763,2589,1867,2454,2520,2510,0
